job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
258868844,ABME,Salesperson,"ABME, a leader in corporate event planning, is looking for multiple positions including sales, delagate aquisition, sales support and more. Ability and willingness to travel a must. 1-2 years experience required. Work from home. Great bonus structure and abiltybto make $100k plus immediately",,,United States,11008179.0,4.0,,,Full-time,,1713470495000.0,1.0,https://www.linkedin.com/jobs/view/258868844/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716062495000.0,,,,1713470495000.0,,0,FULL_TIME,,,,,
263583866,Atrium Centers,Registered Nurse,"We currently need the following team members at GRAYLING NURSING AND REHABILITATION COMMUNITY in GRAYLING, MICHIGAN: 
Registered Nurse (RN) *1st Shift - $5,000 SIGN-ON BONUS
*3rd Shift - $10,000 SIGN-ON BONUS 
 Atrium Centers…Be a light…to all residents, their families and team members “Our mission is to serve as a bright light in the lives of our residents and families by delivering compassionate, quality care in the communities they call home”. Our foundation is based upon Compassion, Community and Clinical Excellence.  BENEFITS:100% Employee owned (ESOP) and offer 401(k) matchingMedical/Dental/Vision/Life InsurancesPaid Time Off/Holiday PayTuition Reimbursement – Further your career with our support!Atrium Centers Discount Program – SAVE ON TRAVEL, ELECTRONICS, HEALTH AND WELLNESS, AUTOMOTIVE AND MORE
RESPONSIBILITES:Assess, evaluate, and provide direct care/related services for residents in accordance with their care planAdminister medications and complete treatments based on residents' needsSupervise and evaluate the performance of nursing assistants
QUALIFICATIONS:A passion for caring for and improving the lives of our residentsCurrent RN LicenseAbility to Administer Medication and IV certificationGood Working knowledge of State Rules/RegulationsPositive Can-Do Attitude and Excellent Attendance
We are Atrium Centers, and we invite you to see—first-hand—what we’re all about. If you’re committed to delivering compassionate, quality care in your local community, and believe in taking an all-hands, all-hearts approach to delivering top-notch care, apply with us today.",,,"Grayling, MI",5079435.0,4.0,,,Full-time,,1713465260000.0,,https://www.linkedin.com/jobs/view/263583866/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716057260000.0,,,,1713465260000.0,,0,FULL_TIME,,,,49738,26039
266566927,Revesco Properties,Marketing & Office Coordinator,"About Revesco Properties:Revesco Properties is a boutique commercial real estate investment, development, and management firm headquartered in Denver, CO. Revesco operates under three primary business units: Revesco Properties, Revesco Properties Trust and Elitch Gardens/The River Mile Development. Revesco Properties specializes in finding unique, urban-infill development sites in Denver to build projects that are accretive to the neighborhoods by utilizing interesting architectural elements and adding amenities such as retail. Revesco Properties Trust is a real estate investment trust that is focused on raising Canadian equity to acquire ownership in open-air shopping centers and mixed-use properties in select U.S. markets. And, The River Mile is a 62-acre urban-infill redevelopment at scale in the heart of downtown Denver in the current location of Elitch Gardens, along the banks of the South Platte River.
Position Summary: Revesco Properties is looking for an experienced and versatile Marketing and Office Coordinator who is eager to excel in all aspects of the job. The ideal candidate has experience in developing, creating, and executing marketing campaigns while managing a variety of other tasks in an office environment. The coordinator should be equally proficient with day-to-day marketing activities and long-term strategizing and strive under tight deadlines to meet the company's changing needs. The coordinator has a no-task-is-too-small, team-player attitude who is an expert at creative problem-solving. 
Marketing Responsibilities:
Marketing Strategies: Formulate and execute marketing plans and strategies aligned with the company's objectives and target audience. Brand Management: Maintain and enhance the company's brand image. Ensure brand consistency across all marketing channels and campaigns.Campaign Planning and Execution: Plan, coordinate, and execute marketing campaigns across various channels such as digital, print, social media, and events.Content Strategy: Develop content strategies for different marketing channels, including website, social media, email marketing, and advertising.Sales Collateral: Create and maintain sales collateral such as brochures, product sheets, presentations, etc. to support the Business Development team and drive customer engagement.Marketing Event Management: Collaborate with non-profit partners to plan and coordinate various events and volunteer opportunities.Analytics and Reporting: Track and analyze marketing performance metrics. Measure the effectiveness of marketing campaigns and initiatives to build successful strategies.Marketing Calendar: Maintain and update the marketing calendar, ensuring alignment with business objectives, monitoring deadlines, and communicating updates to VP of Ops and Strategy.CRM Software: Updating, maintaining and utilizing customer relationship management software (currently HubSpot) for marketing initiatives.
Office Responsibilities:
Event Planning: Assist in planning and organizing office events, and meetings. Coordinate logistics, such as venue booking, catering, and attendee arrangements.Office Management: Maintain office supplies inventory, order supplies as needed, and ensure office equipment is in working order. Coordinate with vendors and service providers for office maintenance and repairs.Continuous Improvement: Identify opportunities for process improvements and efficiency enhancements in office operations. Implement best practices and streamline workflows to optimize productivity.Ad Hoc Support: Provide additional support and assistance to employees and management as needed, demonstrating flexibility and adaptability in fulfilling job duties.
Qualifications: Bachelor’s degree in marketing, business, or related field.Minimum of two years of marketing/office coordinator experience. Equivalent education and experience may be substituted.Proficient in Adobe Creative Suite (InDesign, Illustrator, and Acrobat).Ability to work collaboratively with cross-functional teams.Advanced knowledge of Microsoft Office Suite.Strong organizational skills to manage multiple projects simultaneously, prioritize tasks, and meet deadlines.Creative thinking ability to develop engaging marketing campaigns and content that resonate with target audiences.Excellent business writing, editing and proofreading skills. Must communicate professionally, both orally and in writing.Experience using customer relationship management software, preferably HubSpot.Professional effectiveness and credibility.Notary certified or willingness to become certified. 
Work Environment and Physical Demands:This job operates in a professional office environment in the fun and upbeat LoHi neighborhood with Little Owl Coffee in the building. Participate in team events such as an annual summer boat day, ski trip, volunteer events, and weekly breakfast club! This role routinely uses standard office equipment such as computers, phones, photocopiers, filing cabinets, and scanners. Some travel may be required.
Compensation:$55,000-$75,000/year 
",75000.0,YEARLY,"Denver, CO",8577252.0,13.0,,55000.0,Full-time,1.0,1713458968000.0,,https://www.linkedin.com/jobs/view/266566927/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716050968000.0,,,,1713458968000.0,,0,FULL_TIME,USD,BASE_SALARY,65000.0,80202,08031
266825034,Recruitment Design,Software Support Specialist,"Are you driven by the thrill of solving problems and offering unparalleled support? Do you thrive in environments that challenge you and push you to grow? My client is at the forefront of Spectrum Engineering and Management, and are on the lookout for a dynamic Software Support Specialist to join their team.
If you are goal-oriented, crave new experiences, and are ready to make a tangible impact, I'd love to speak with you.
Duties include, but are not limited to:
Responsibilities:Assist users in designing and optimizing their wireless networks.Support Web Application users by identifying issues and testing updates and fixes.Conduct online support sessions.Support Request for Information (RFI)/Request for Proposal (RFP) efforts.Assist in sales initiatives and business development efforts.
Required Skills:Excellent computer skills.Strong verbal and written communication skills.Bachelor’s degree in science or engineering preferred.Experience of working in a Help Desk environment.Ability to work autonomously.Experience with PHP, JavaScript, and Web Development programming is desirable.Spanish/Portuguese language skills are a plus.
If you have a year or two's experience in a support role, or are a recent graduate, get in touch!",65000.0,YEARLY,"McLean, VA",99212509.0,,,60000.0,Full-time,,1712859730000.0,,https://www.linkedin.com/jobs/view/266825034/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728411708000.0,,,,1712859730000.0,,0,FULL_TIME,USD,BASE_SALARY,62500.0,22101,51059
280496925,Washington State University,Coordinator for Multicultural Student Organizations,"The Coordinator serves as the principal advisor to the ASWSU Senate, committees, and functions associated. The ASWSU Advisor will be knowledgeable of procedures and practices pertaining to the ASWSU Constitution and By-laws as well as University procedures. The ASWSU Advisor’s duties will include but are not limited to challenging and supporting student leaders associated with the ASWSU Senate and affiliate committees and organizations, working with students to appropriate and reconcile the budgetary functions of the organizations. Additionally, the ASWSU Advisor will assist with program specifics for the programmatic and service committees of ASWSU, advising various committees and working to support advisors external to department staff.",4817.0,MONTHLY,"Pullman, WA",166875.0,7.0,,4061.0,Full-time,,1713455867000.0,,https://www.linkedin.com/jobs/view/280496925/?trk=jobs_biz_prem_srch,https://wsu.wd5.myworkdayjobs.com/en-US/WSU_Jobs/job/Coordinator-for-Multicultural-Student-Organizations_R-11504?source=Linkedin,OffsiteApply,1716047867000.0,,,,1713455867000.0,,0,FULL_TIME,USD,BASE_SALARY,53268.0,99163,53075
345332937,Headquarters Barbershop,Barber,"Part time Barber, to start, tons of possibilities, including ownership, and or just working part time, and or picking up more hours in time. 
Experience preferred but will train the right person. All Haircuts, some shaving (will train). Scheduling clients. 
References needed.",,,"Grafton, WI",9900162.0,3.0,,,Part-time,,1713397018000.0,,https://www.linkedin.com/jobs/view/345332937/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715989018000.0,,,,1713397018000.0,,0,PART_TIME,,,,53024,55089
358267047,ADEPT HRM Solutions,Production Planner (Food Technologist),"Job Summary: We are seeking a skilled Production Planner with a background in Food Technology to oversee our production processes and ensure efficient and effective manufacturing operations. The Production Planner will be responsible for ensuring the production schedule is optimized, materials are available when needed, and products are manufactured to meet customer demand. The successful candidate will work closely with Production Team, Procurement, and Quality Assurance Departments to ensure that production schedules are met, and product quality is maintained.  Production Planner will work onsite in Concord/Charlotte NC. Responsibilities: · Develop and maintain an effective production plan to ensure that production targets are met in a timely and cost-effective manner. · Confirm that the production schedule is aligned with customer demand and sales forecasts and communicate any changes to the relevant departments. · Monitor inventory levels and liaise with the procurement team to ensure that raw materials and packaging materials are available as and when required. · Analyze production data to identify opportunities for process improvement, reduce waste and improve product quality. · Coordinate with the maintenance and production supervisor to ensure that equipment is in good working order. · Confirm compliance with all relevant health and safety regulations and company policies. · Confirm that all production-related documentation is accurate and up to date. · Confirm all quality measures are met for production. Requirements: · Bachelor's degree in Food Science, Food Technology, or related field. · Minimum of 3-5 years of experience in a production planning or related role within the food industry. · Strong analytical, problem-solving skills and the ability to analyze production data to identify trends and opportunities for improvement. · Excellent communication and interpersonal skills, with the ability to work effectively with a range of stakeholders. · Knowledge of food safety regulations and quality control standards. · Familiarity with production planning software and tools (SAP, MRP, MPS….) · Strong organizational skills and the ability to manage multiple priorities simultaneously. · Understanding of production processes and supply chain management principles. · Ability to work independently and as part of a team. · Flexibility to work outside of regular business hours when required. Physical Capabilities · Ability to routinely carry and lift up to 50 lbs. · Frequent climbing, bending, reaching, stooping, kneeling, and stretching for extended periods of time. · Repeated lifting, carrying, pushing, pulling, and handling of products. · Extended standing or walking throughout the day. · Willing and able to operate powered industrial equipment including walkies, reach truck and stand ups. · Ability to use computer and telephones for extended periods of time. 
Salary: Depending on experience.Great Benefits Package with generous PTO ",,,"Concord, NC",348976.0,6.0,,,Full-time,1.0,1712350980000.0,,https://www.linkedin.com/jobs/view/358267047/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714942980000.0,,,,1712350980000.0,,0,FULL_TIME,,,,28025,37025
368586246,STL Fertility,Embryologist,"Job duties:To recover oocytes from follicular aspirates, to prepare spermatozoa used to fertilize these oocytes using intracytoplasmic sperm injection (ICSI) technique, to culture the resulting embryos, to use micromanipulation to assist the embryos in hatching and to perform trophectoderm biopsy, and to assist the physician in transferring embryos. To maintain and prepare sufficient stocks of all materials needed in the IVF procedures. All of the above duties are accomplished in such a way as to maximize the pregnancy rate achieved at the practice.
Essential Job Functions include: Perform clinical in vitro fertilization techniques. This includes obtaining a semen specimen and preparing it for insemination, retrieving oocytes from follicular aspirates, inseminating the oocytes by intracytoplasmic injection, culturing the resulting embryos, and assisting in the transfer of the embryos.Perform assisted fertilization techniques, including assisted hatching and trophectoderm biopsy.Cryopreservation and thawing of oocytes, embryos and spermatozoa.Extensive record keeping, including but not limited to; recording all IVF related paper work and entering data into practice EMR, recording and filling laboratory checks and cleaning check lists, maintaining records on all equipment present in the laboratory.Prepare semen specimens for intrauterine inseminations; perform semen analyses.Ensure quality control and maintain chain of custodyConduct chemical analyses of body fluids such as blood and semen to determine presence of normal and abnormal components.Analyze test results and enters findings in computer.Perform quality control studies to ensure accuracy of clinical data.Engage in medical research under direction of Laboratory Director.Perform routine preventative maintenance on assigned instruments and equipment according to established schedule and procedure.Verify instrument functioning by checking and calibrating specific lab instruments and documents data.Record on instrument logs any repairs, replacement, and maintenance needed of equipment.Report test results in timely fashion.Establish and maintain effective working relationships with patients, medical, and administrative staff.Review results to assure total accuracyPrepare for federal and state inspections to maintain licensure for CLIA and/or CAP
Education and Experience: Bachelor's degree (B. S.) from four-year college or university in biology, laboratory science or related fieldThree to five years related laboratory experience and/or training; or equivalent combination of education and experienceAbility to access, input, and retrieve information from a computer. Experience with EMR systems Knowledge of Microsoft products (Word, Excel, Outlook)
Competencies: Professional demeanor and attitude; excellent interpersonal skills, and the ability to demonstrate good judgmentAbility to communicate accurately and concisely with patients while demonstrating compassion and understanding for their situationExcellent interpersonal skills and ability to communicate effectively, with coworkers and supervisorsAbility to remain calm in stressful situationsAbility to multi-task and remain flexible within a dynamic office environment.Ability to work as part of a team 
Benefits: Heath, Dental, Vision insurance 401(k)Paid time off Comp. Days for Weekends
Schedule: Monday to Friday and occasional weekends at one location 
To submit your application:https://www.indeed.com/job/embryologist-944f8c0533634448
",,,"St Louis, MO",81247311.0,2.0,,,Full-time,,1713449250000.0,,https://www.linkedin.com/jobs/view/368586246/?trk=jobs_biz_prem_srch,https://www.indeed.com/job/embryologist-944f8c0533634448,OffsiteApply,1716041250000.0,,,,1713449250000.0,,0,FULL_TIME,,,,63367,29183
445337908,Food Bank of Alaska,Chief Operating Officer,"The Chief Operations Officer (COO) position is an excellent opportunity for a highly motivated, mission-focused leader in operations. The COO is a key member of FBA’s management team, responsible for the effective functioning of FBA’s operations, including the warehouse, trucks and drivers, facilities, and equipment. This position is also responsible for all food resource activities.This is a full-time, exempt position which reports to the Chief Executive Officer, pay range $90,000 – $110,000 annually. To apply send resume and cover letter to jobs@foodbankofalaska.orgPlanning and ManagementKey member of leadership team, with responsibility for input on all major decisions for FBA’s future.Take an active role in strategic plan development and implementation.Take a visible role in FBA’s relationship with the Feeding America network for the purposes of improving operational effectiveness and food sharing.OperationsTake primary responsibility for the analysis, improvement, and implementation of all warehouse operations, including inventory, storage and distribution. Ensure that FBA implements best practices in warehousing.Take primary responsibility for all food transportation, including inbound food and shipping to rural Alaska.Ensure that donor and partner agencies are served promptly, efficiently, equitable, and courteously.Ensure that FBA’s facility and equipment are maintained appropriately, meeting all applicable regulations and codes. Develop plans pertaining to major repair, replacement or modification of facility systems and equipment.Establish, manage, and forecast expenditures and priorities on facilities and equipment and make recommendations for capital improvements.Food ResourcingTake primary responsibility for all incoming food to FBA, including food donations, USDA programs, and food purchases.Develop and maintain relationships with all local food donors, maintaining the highest standards of customer service. Actively seek new food donors. Ensure all food donors are recognized and thanked in a timely and appropriate manner.Conduct regular analysis of the food solicitation program and make recommendations for improvement.SupervisionDevelop, direct, and inspire operations staff.Ensure all activities are planned and completed in a timely and professional manner.Responsible for hiring, training, providing professional development opportunities and performance reviews for all operations staff.Here are some of the amazing benefits that come with this position:  A Premera Blue Cross Blue Shield Gold plan with very low employee costs.Principle Dental and Vision at a very low cost to employees. Free Life Insurance and AD&D. Paid time off, starting with 3 weeks accrued in the first year, increasing every year to 6 weeks. Approximately 13 paid holidays which include a full week in December. In addition, paid “snow days” when weather conditions force workplace closures.A 403b retirement plan with an employer match. Hybrid/ flexible schedule opportunities.A Wellness Reimbursement Plan. An outstanding team and work environment. Administrative offices are pet friendly. Regular fun events for staff with contests, prizes, and food. A shared leave bank to cover employees when they have emergencies and have exhausted their personal leave.
",110000.0,YEARLY,"Anchorage, AK",8849197.0,7.0,,90000.0,Full-time,,1713553746000.0,,https://www.linkedin.com/jobs/view/445337908/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716145746000.0,,,,1713553746000.0,,0,FULL_TIME,USD,BASE_SALARY,100000.0,99501,02020
606178500,Jung & Vassar PC Attorneys At Law A Law Corp,Associate Attorney,"Big Island firm seeks associate ready for a change Our Kailua-Kona firm has a fantastic opportunity for a civil litigation associate interested in the full scope of litigation. Want to see your career grow and be mentored to handle all aspects of litigation? Want to have reasonable billable hours and be encouraged to enjoy a healthy work/life balance? Want the flexibility to expand your areas of practice, to earn a competitive salary, and a clear line to bonus opportunities? Are you ready to leave your big law firm, your government job, your solo practice, or just get started? Jung & Vassar, P.C. is a well-established Big Island civil litigation firm handling all aspects of litigation and we’re looking for an interested associate ready to join us in our Kona office. About you: You are in good standing and currently licensed to practice law in the State of Hawaiʻi. You have civil litigation experience or you’re ready to learn. You are stable, drama-free, and know what makes you happy. You understand at all times the need to be respectful toward the judiciary, judges and staff. We like what we do, and think you should too.Interested? Send resume to: davidadmin@jungvassar.com
",135000.0,YEARLY,"Kailua-Kona, HI",53812339.0,3.0,,105000.0,Full-time,,1712440648000.0,,https://www.linkedin.com/jobs/view/606178500/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715032648000.0,,,,1712440648000.0,,0,FULL_TIME,USD,BASE_SALARY,120000.0,96740,15001
634823509,,HVAC Technician,"Service and installation of HVAC equipment, rooftop units, VRF sustems, PTAC units, duct installation. ductless mini split , control wiring ,VFD set up , piping ,brazing , blue prints ,communication and team work .",,,"Brooklyn, NY",,2.0,,,Full-time,,1713492045000.0,,https://www.linkedin.com/jobs/view/634823509/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716084045000.0,,,,1713492045000.0,,0,FULL_TIME,,,,11201,36047
658723396,Orlando Credit Union,External Mortgage Loan Officer,"Full job description SummaryWorks with branch team and members by telephone, in person, email and mail to provide a positive member experience. This is an outside sales / business development role as the External Mortgage Loan Officer attends functions or networking events outside of the office to promote and cross-sell various products and services. In this role, you will continually source, develop, and maintain a quality network of relationships that serves as a source of referrals.
Ideally, you network should consist of real estate professionals, builders, professional and personal contacts, as well as other valuable referral sources with the objective of servicing, maintaining, developing new relationships, increasing the loan portfolio, increasing revenue and identifying current and potential lending opportunities for the credit union. This person will provide personalized attention to all credit union members, attract new members and build and increase Orlando Credit Union’s brand in the communities we serve. Interpersonal communication skills are key in this role and previous residential lending experience is required.
Essential Duties and ResponsibilitiesCompliance with the Compliance with Bank Secrecy Act, OFAC and USA PATRIOT Act including Customer Identification Program, customer due diligence, identifying high risk accounts, reporting suspicious activities to Supervisor or other credit union leadership.Works with completed loan application or personally interviews applicant by phone or in person and requests specified information for loan application.Analyzes applicant financial status, credit, and available equity to determine feasibility of granting loan. Submits application to Mortgage Loan Processor for verification of information provided.Corresponds with or interviews applicants or creditors to resolve questions regarding application information.Orders appraisal when it is rendered that the borrower has enough equity to proceed with a loan application.Ensures Loan Estimate and all disclosures are sent to members in accordance with RESPA Guidelines.Confers with department personnel to aid in resolving mortgage application problems.Analyzes potential lending opportunities involved in each lending situation to further assist the borrower and increase the credit union's lending portfolio.Cross sells borrowers on the benefits of utilizing other credit union services.Represent OCU at external events to create awareness about Orlando Credit Union home loan products.Works with Real Estate Agents and community partners to develop deeper relationships and a greater understanding of OCU’s home loan products.Support the Credit Union's culture of compliance by understanding and complying with all federal and state regulations, including the Bank Secrecy Act and OFAC as applicable, including but not limited to adherence with BSA/AML and OFAC policies and procedures regarding large currency transactions, monetary instruments, wire transfers, member identification, OFAC screening, the completion of training, and reporting suspicious activity to the BSA Officer.Other duties as assigned.
EducationLicensed through NMLS in Florida (required).Required 3 years’ experience in mortgage origination and sales (preferred).Associate degree or higher in Business, Finance, or related field (preferred).
Basic SkillsInterpersonal communication skills are key in this role and previous residential lending experience is required.Comprehensive understanding of real estate lending products (required).Demonstrated verbal, mathematical, and written communications skills (required)Display accuracy and professionalism (required).Experience with Episys Quest (Symitar) (desired).Proficiency in Microsoft Office (preferred).Self-starter with the ability to provide results with limited supervision.Must be able to communicate and interact with all levels of the organization.Must be able to communicate with a wide variety of third-party vendors and branch support teams.Support and promote all credit union initiatives.AdditionalAbility to read and interpret Credit Reporting data.
Additional RequirementsCandidates must satisfactorily pass a criminal background check, drug screening, and credit check. The position is contingent upon meeting these prerequisite requirements.Staff are normally assigned to one branch, office location, or remote worksite, but will be required on occasion to work from a different location or branch and attend in-person meetings. Reliable transportation is necessary to fulfill this requirement.Candidates and employees may be assessed for their ability to perform the position's essential duties.To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed above are representative of the knowledge, skill, and /or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.Physical requirements involve performing general office activities. The employee must be able to remain in a stationary position 70 percent of the time; frequently operate a telephone, computer, printer, copier, scanner, and fax machine; and occasionally move about inside the office to access file cabinets, office machinery, etc. Must frequently walk, reach with hands and arms, and will occasionally lift up to 25 pounds. All the positions at Orlando Credit Union require visual acuity, and the ability to communicate orally.To perform this job successfully, an individual must be able to satisfactorily perform each essential duty with or without accommodation. The requirements listed above are representative of the knowledge, skill, physical demands and /or ability necessary to achieve success in this role. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Link: Accommodations | U.S. Department of Labor (dol.gov)
Orlando Credit Union is an Equal Opportunity EmployerAs an equal opportunity employer, Orlando Credit Union does not discriminate against any employee or candidate on the basis of age, race, gender identity, gender expression, genetic information, national origin, physical or mental disability, protected veteran status, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by all applicable federal, state, and local laws.
Benefits:Medical insuranceDental insuranceVision insurance401(k)Paid time offPaid holidaysEmployee discountsTuition ReimbursementProfessional Counseling & Family SupportAdditional benefits

",,,"Orlando, FL",40653883.0,2.0,,,Full-time,,1713489794000.0,,https://www.linkedin.com/jobs/view/658723396/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716081794000.0,,,,1713489794000.0,,0,FULL_TIME,,,,32801,12095
705356075,"Blackland Home Inspections, PLLC",TREC licensed Professional Home Inspector,"Candidate is required to have a valid professional home inspector's license, driver's license, reliable vehicle, current automobile insurance, a good driving record, Internet access and a cell phone. A full background check is required for employment. We provide generous compensation, benefits, tools, equipment, software, E&O insurance, and all back office support.
Must be a licensed Home Inspector in TexasMust have a dependable vehicle that can carry laddersMust be able to carry 50 poundsMust have great people skills, computer skills, and want to do something different every day
Serious applicants only. Email resume to Julie@BlacklandHomeInspections.com",28.0,HOURLY,Dallas-Fort Worth Metroplex,27169808.0,2.0,,24.0,Full-time,,1713474041000.0,,https://www.linkedin.com/jobs/view/705356075/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716066041000.0,,,,1713474041000.0,,0,FULL_TIME,USD,BASE_SALARY,54080.0,,
805229245,,"Manager, Retail Pharmacy","SUMMARY:Manages operation and supervises all departmental distribution/clinical and educational activities; plans, controls, coordinates and measures the work of the department.ESSENTIAL FUNCTIONS:Manages staff; interviews, hires and trains; evaluates employee performance; deals with performance problems as appropriate; delegates work assignments effectively.Assists in managing department budget.Manages Pharmacy operations and coordinates functions with the needs of other departments. Oversees and manages drug purchases, information and review for drug interactions.Benchmarks pharmacy operations with local/regional and national solutions.Critically reviews the medical literature; collates and summarizes studies and makes recommendations to the appropriate party.Networks with hospital departments, takes input and in conjunction with Administration and Pharmacy Department to develop projects, and monitors their progress to completion.Monitors pharmacy payment methodologies and pharmacy systems to ensure accuracy and understanding by staff.Assimilates pharmacy/hospital projects into presentations that can be conveyed in an interesting and positive manner on the hospital’s behalf.Adheres to TMC organizational and department-specific safety, confidentiality, values policies and standards.Performs related duties assigned.MINIMUM QUALIFICATIONSEDUCATION: Graduate of AACP accredited College of Pharmacy; preferred Master’s degree in Pharmacy.EXPEREINCE: Five (5) years of pharmacy experience, preferably in a supervisory or lead role.LICENSURE OR CERTIFICATION: Current Pharmacist licensure in Arizona.
",165000.0,YEARLY,"Tucson, AZ",,1.0,,110000.0,Full-time,,1713208359000.0,,https://www.linkedin.com/jobs/view/805229245/?trk=jobs_biz_prem_srch,https://jobs.tmcaz.com/manager-pharmacy-retail/job/27853271,OffsiteApply,1715800359000.0,,,,1713208359000.0,,0,FULL_TIME,USD,BASE_SALARY,137500.0,85701,04019
844454682,,Commercial Property Manager,"Gordon Partners (www.gordonpartners.com) is seeking a committed individual who is willing to continue to grow our portfolio of owned and managed properties. Gordon Partners is a long-term holder of real estate and has set a pace to add 1-2 properties each year and is continuing the growth strategy. The position will work directly with both the director of property management as well as a principal of the company.
Applicant shall be:Independently motivated and organized.Able to function both independently and with team members.Proactive in seeking new vendors and vendor contracts, dedicated to maintaining clean/inviting properties and building strong relationships with tenants.Have an associates or college degree.Experience with CAM reconciliations and budgets.Have at least 3 years (5+ years is preferred) experience in Property Management (with at least 2 years in Retail or NNN properties).
Duties include:Monitoring and maintaining landlord and tenant relations.Managing vendor relations and development as well as coordination of property related issues.Frequent property visits and occasional day travel around Texas. Applicants should be proficient in:Microsoft WordOutlookSmart PhoneAdobe AcrobatKnowledgeable in Microsoft Excel and other computer skillsYardi (or like property management software)
Compensation shall be based on experience but shall be competitive with the industry rates. Benefits include healthcare, dental, vision, LTD and basic life with the option to add voluntary life insurance.Incentives/commissions for procuring new 3rd party management properties.
Resumes to be submitted to Matt Gordon, mgordon@gordonpartners.com.
Gordon Partners Management is a commercial real estate development and property management company specializing in retail shopping centers around Texas. Founded in 2006, Gordon Partners has more than 1,300,000 SF of retail space under management with 350+ tenants, 1,000,000 SF is owned by Gordon Partners. Gordon Partners operates as a boutique family office with a friendly and growth oriented business atmosphere.",,,"Houston, TX",,34.0,,,Full-time,12.0,1713213077000.0,,https://www.linkedin.com/jobs/view/844454682/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728765035000.0,,,,1713213077000.0,,0,FULL_TIME,,,,77002,48201
857299959,,SALES,"Business Telecommunications, Managed Networks low voltage wiring company Hiring sales positions both inside telephone sales and outside sales positions available. Compensation depending on experience.",90000.0,YEARLY,"Hackensack, NJ",,2.0,,40000.0,Full-time,,1713534489000.0,,https://www.linkedin.com/jobs/view/857299959/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1729086213000.0,,,,1713534489000.0,,0,FULL_TIME,USD,BASE_SALARY,65000.0,07601,34003
935210241,Einbinder & Dunn LLP,Transactional Attorney,"Growing, boutique law firm seeks a transactional attorney with 3+ years of relevant experience. Based in New York City, we are a close-knit firm with a nationally-recognized franchise and business law practice and an active litigation department. We are currently looking to hire a bright and motivated transactional associate with a strong background representing private companies in areas of corporate law, finance, and mergers & acquisitions. Franchise-specific or commercial real estate leasing experience is not required, but is appreciated.  Primary responsibilities will include: Drafting, reviewing and negotiating various corporate and commercial agreements;Deal structuring, negotiating term sheets, performing due diligence;Entity organization, corporate structuring and corporate governance; andSupporting the transactional department. The ideal candidate will have a proven track record of delivering superior results as well as the following skills and experience:Demonstrated ability to work well under pressure and manage multiple critical projects and deadlines;Strong business judgment and strategic thinking;Superior attention to detail;Ability to independently manage and review projects with minimal partner oversight;Proactive, resourceful, entrepreneurial approach to recognizing needs and solving problems;A team-player who is result-oriented and self-motivated;Able to grasp new concepts quickly and efficiently; andExcellent verbal and written communication skills. The position includes a competitive base salary starting at $150,000 plus a comprehensive benefits package.﻿ To apply, please submit a resume and your salary requirements.
",,,"New York, NY",2695283.0,1.0,,,Full-time,,1712865742000.0,,https://www.linkedin.com/jobs/view/935210241/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728417595000.0,,,,1712865742000.0,,0,FULL_TIME,,,,10001,36061
